canon_id,incipit,clean_incipit
1008,ነገር፡ ዘገብረት፡ ሎቱ፡ እግዝእትነ፡ ማርያም፡ ወተናገረቶ፡ ለአቡነ፡ ዮሐንስ፡ እምድኅረ፡ ፈጸመ፡ ሐኒፀ፡ ቤታ፡ ወአንበረ፡ ሥዕላ፡ ውስቴቱ፡ ላዕለ፡ መንበር። ወአሐተ፡ ዕለተ፡ ተደግፈት፡ ውስተ፡ ምድር፡ እንዘ፡ ኢየአምሩ፡ ሰብአ፡ ቤታ። ,ነገር ዘገብረት ሎቱ እግዝእትነ ማርያም ወተናገረቶ ለአቡነ ዮሐንስ እምድኅረ ፈጸመ ሐኒፀ ቤታ ወአንበረ ሥዕላ ውስቴቱ ላዕለ መንበር ወአሐተ ዕለተ ተደግፈት ውስተ ምድር እንዘ ኢየአምሩ ሰብአ ቤታ
1009,ተአምር፡ እምእለ፡ ኀለፉ፡ ፭ዘተራድአቶ፡ እግዝእትነ፡ ማርያም፡ [ዘገብረት፡ ሎቱ፡] ለአቡነ፡ ዮሐንስ፡ በአርእዮ፡ ኀይላ፡ ወበከሢተ፡ ተአምር። ሶበ፡ ተበአስዎ፡ ሰብአ፡ ሀገሩ፡ እለ፡ ይነብሩ፡ በጎረ፡ ምኔቱ፡ ወአመ፡ ነሥእዎ፡ ላሕሞ፡ በኀይል፡ ወበትዕቢት፡ በምክንያተ፡ ሣዕር፡ እንዘ፡ ይብሉ፡ ቦአት፡ ትብላዕ። ወወሰድዋ፡ ውስተ፡ ቤቶሙ፡ በዝንቱ፡ ምክንያት፡ ፈቂዶሙ፡ ከመ፡ ይስተዩ፡ ሐሊባ።,ተአምር እምእለ ኀለፉ ፭ዘተራድአቶ እግዝእትነ ማርያም ዘገብረት ሎቱ ለአቡነ ዮሐንስ በአርእዮ ኀይላ ወበከሢተ ተአምር ሶበ ተበአስዎ ሰብአ ሀገሩ እለ ይነብሩ በጎረ ምኔቱ ወአመ ነሥእዎ ላሕሞ በኀይል ወበትዕቢት በምክንያተ ሣዕር እንዘ ይብሉ ቦአት ትብላዕ ወወሰድዋ ውስተ ቤቶሙ በዝንቱ ምክንያት ፈቂዶሙ ከመ ይስተዩ ሐሊባ
1010,ተአምር፡ ዘገብረት፡ ሎቱ፡ ለአቡነ፡ ዮሐንስ፡ ሶበ፡ ተዐበዩ፡ ሰብአ፡ ደብር፡ ወአስተሐቀሩ፡ ቃሎ፡ ተሀውከ፡ ወሐዘነ፡ በልቡናሁ፡ ጥቀ፡ በእንተ፡ ሥርዓት፡ በዘኮነ፡ ከዊኖ፡ ሶበ፡ ይምዕዶሙ፡ ወይኤዝዞሙ፡ ይትዐደዉ፡ ቃሎ። አሜሃ፡ የሐዝን፡ ወይቴክዝ።,ተአምር ዘገብረት ሎቱ ለአቡነ ዮሐንስ ሶበ ተዐበዩ ሰብአ ደብር ወአስተሐቀሩ ቃሎ ተሀውከ ወሐዘነ በልቡናሁ ጥቀ በእንተ ሥርዓት በዘኮነ ከዊኖ ሶበ ይምዕዶሙ ወይኤዝዞሙ ይትዐደዉ ቃሎ አሜሃ የሐዝን ወይቴክዝ
1011,ወሶበ፡ ኮነ፡ ፳ወ፩፡ዓመተ፡ እምድኅረ፡ አዕረፈ፡ አቡነ፡ ዮሐንስ፡ በጽሐ፡ ትንቢቱ፡ ወመጽኡ፡ አረማውያን፡ ወጐዩ፡ ሕዝበ፡ ክርስቲያን። ወበጺሖሙ፡ አረማውያን፡ ኀበ፡ ደብረ፡ ዘመዶ፡ ወበዊኦሙ፡ ውስተ፡ ቅጽራ፡ ነጸርዎ፡ ለማይ፡ ለዘይወርድ፡ እመልዕልተ፡ ጸድፍ፡ መንገለ፡ ጸፍጸፈ፡ ቤተ፡ ክርስቲያን። ወእምታሕቴሁ፡ ቀርቡ፡ አረማውያን፡ ኀበ፡ ማይ፡ ፈቂዶሙ፡ ለሰትይ። ወጐየ፡ ማይ፡ በማእከለ፡ ጸድፍ፡ መንገለ፡ ቤተ፡ ልሔም። ወተቃደምዎ፡ ውስተ፡ ቤተ፡ ልሔም።,ወሶበ ኮነ ፳ወ፩ዓመተ እምድኅረ አዕረፈ አቡነ ዮሐንስ በጽሐ ትንቢቱ ወመጽኡ አረማውያን ወጐዩ ሕዝበ ክርስቲያን ወበጺሖሙ አረማውያን ኀበ ደብረ ዘመዶ ወበዊኦሙ ውስተ ቅጽራ ነጸርዎ ለማይ ለዘይወርድ እመልዕልተ ጸድፍ መንገለ ጸፍጸፈ ቤተ ክርስቲያን ወእምታሕቴሁ ቀርቡ አረማውያን ኀበ ማይ ፈቂዶሙ ለሰትይ ወጐየ ማይ በማእከለ ጸድፍ መንገለ ቤተ ልሔም ወተቃደምዎ ውስተ ቤተ ልሔም
1012,ወሶበ፡ ኮነ፡ መዋዕለ፡ ስደት፡ ወሖሩ፡ ሰብአ፡ ደብር፡ እንዘ፡ ይጸውሩ፡ እመጻ ሕፍቲሃ፡ ሕዳጠ፡ ዘተክህሎሙ፡ ለጸዊር፡ ወሖሩ፡ ውስተ፡ ካልእ፡ ሀገር፡ ወኢተአ ምረ፡ ክዋኔሆሙ። ወለሥዕላሰ፡ ኀደግዋ፡ በሀገረ፡ ሩሐ፡ ባሕቲታ። ወኢተርፈ፡ ሰብእ፡ ዘየዐቅባ። ወለመጻሕፍትሰ፡ ብዙኃን፡ ወክቡዳን፡ ኀደግዎሙ፡ በአፈ፡ ጾላዕት፡ አፍአ፡ እምቤተ፡ መቅደስ፡ እንዘ፡ ይበውኡ፡ ውስተ፡ ቤተ፡ መቅደስ፡ ዘይተርፍ፡ በፀጋም።,ወሶበ ኮነ መዋዕለ ስደት ወሖሩ ሰብአ ደብር እንዘ ይጸውሩ እመጻ ሕፍቲሃ ሕዳጠ ዘተክህሎሙ ለጸዊር ወሖሩ ውስተ ካልእ ሀገር ወኢተአ ምረ ክዋኔሆሙ ወለሥዕላሰ ኀደግዋ በሀገረ ሩሐ ባሕቲታ ወኢተርፈ ሰብእ ዘየዐቅባ ወለመጻሕፍትሰ ብዙኃን ወክቡዳን ኀደግዎሙ በአፈ ጾላዕት አፍአ እምቤተ መቅደስ እንዘ ይበውኡ ውስተ ቤተ መቅደስ ዘይተርፍ በፀጋም
1013,ስምዑ፡ ንነግረክሙ፡ ተአምር፡ ዘገብረት፡ እግዝእትነ፡ ማርያም፡ ሶበ፡ ፈቀደት፡ ከመ፡ ትሚጣ፡ ውስተ፡ ደብረ፡ ዘመዶ፡ ለሥዕላ፡ እስመ፡ ኀደግዋ፡ ውስተ፡ ሀገረ፡ ሩሐ። ዜነወቶ፡ ለ፩መነኮስ፡ መፍቀሬ፡ እግዚአብሔር፡ ወመፍቀሬ፡ ዚአሃ፡ እንዘ፡ ሀሎ፡ ውስተ፡ ደብረ፡ አዘዞ፡ መጺኦ፡ እምደብረ፡ ሊባኖስ። ስሙ፡ ለውእቱ፡ መነኮስ፡ ሀብተ፡ ሥላሴ። ወትቤሎ፡ ሰደኒ፡ ውስተ፡ ቤትየ፡ እስመ፡ ሀለውኩ፡ ውስተ፡ ደብረ፡ ላሊበላ፡ እምአመ፡ ወፃእኩ፡ እምሀገርየ።,ስምዑ ንነግረክሙ ተአምር ዘገብረት እግዝእትነ ማርያም ሶበ ፈቀደት ከመ ትሚጣ ውስተ ደብረ ዘመዶ ለሥዕላ እስመ ኀደግዋ ውስተ ሀገረ ሩሐ ዜነወቶ ለ፩መነኮስ መፍቀሬ እግዚአብሔር ወመፍቀሬ ዚአሃ እንዘ ሀሎ ውስተ ደብረ አዘዞ መጺኦ እምደብረ ሊባኖስ ስሙ ለውእቱ መነኮስ ሀብተ ሥላሴ ወትቤሎ ሰደኒ ውስተ ቤትየ እስመ ሀለውኩ ውስተ ደብረ ላሊበላ እምአመ ወፃእኩ እምሀገርየ
1014,ተአምር፡ ዘገብረት፡ እግዝእትነ፡ ማርያም፡ በደብረ፡ ዘመዶ፡ እምድኅረ፡ ተመይጠት፡ ሥዕለ፡ አድኅኖ፡ እምኀበ፡ ተሰደት። ወሶበ፡ ሰምዑ፡ ዜናሃ፡ ሰብአ፡ ትእይንት፡ ወሰብአ፡ ቤተ፡ መንግሥት፡ ከመ፡ ሀለወት፡ ሥዕለ፡ አድኅኖ፡ በደብረ፡ ዘመዶ፡ ዘትገብር፡ መንክረ፡ ወመድምም፡ ለሰሚዖቱ፡ ወሥነ፡ ላሕያኒ፡ መደንግፅ፡ ወመፍርህ፡ ለርእዮቱ። ,ተአምር ዘገብረት እግዝእትነ ማርያም በደብረ ዘመዶ እምድኅረ ተመይጠት ሥዕለ አድኅኖ እምኀበ ተሰደት ወሶበ ሰምዑ ዜናሃ ሰብአ ትእይንት ወሰብአ ቤተ መንግሥት ከመ ሀለወት ሥዕለ አድኅኖ በደብረ ዘመዶ ዘትገብር መንክረ ወመድምም ለሰሚዖቱ ወሥነ ላሕያኒ መደንግፅ ወመፍርህ ለርእዮቱ
1015,ተአምር፡ ዘገብረት፡ ሎቱ፡ እግዝእትነ፡ ማርያም፡ ለአቡነ፡ በርተሎሜዎስ። እምድኅረ፡ አብኣ፡ ለታቦት፡ ውስተ፡ ውሳጤ፡ ጾላዕት፡ ወረሰየ፡ ምቅዋሞ፡ በአፍአ፡ ጾላ ዕት፡ መልዕልተ፡ ኰኵሕ፡ ዘይብስት፡ ጥቀ። ወአሐተ፡ ዕለተ፡ እንዘ፡ ሀሎ፡ ቀዊሞ፡ አንቅዐት፡ ሎቱ፡ ታሕተ፡ እገሪሁ፡ ማየ፡ ጸዐዳ፡ ወጣዕሙ፡ ከመ፡ ሐሊብ።,ተአምር ዘገብረት ሎቱ እግዝእትነ ማርያም ለአቡነ በርተሎሜዎስ እምድኅረ አብኣ ለታቦት ውስተ ውሳጤ ጾላዕት ወረሰየ ምቅዋሞ በአፍአ ጾላ ዕት መልዕልተ ኰኵሕ ዘይብስት ጥቀ ወአሐተ ዕለተ እንዘ ሀሎ ቀዊሞ አንቅዐት ሎቱ ታሕተ እገሪሁ ማየ ጸዐዳ ወጣዕሙ ከመ ሐሊብ
1016,ተአምር፡ ዘገብረት፡ እግዝእትነ፡ ማርያም፡ በመዋዕሊሁ፡ ለአቡነ፡ ዮሐንስ፡ አመ፡ በዐሉ፡ ለአቡነ፡ በርተሎሜዎስ፡ መምህረ፡ ዘመዶ። ሶበ፡ ተጋብኡ፡ ሰብእ፡ በዕለተ፡ ተዝካሩ፡ ለገቢረ፡ በዐል፡ እስመ፡ ተሠርዐ፡ ቅድመ፡ ከመ፡ ይትጋብኡ፡ ሰብእ፡ ለገቢረ፡ በዐል፡ እለ፡ ሀለዉ፡ ታሕተ፡ ምኵናኑ፡ ለአቡነ፡ በርተሎሜዎስ፡ ወእለ፡ ተሰምዩ፡ በሢመተ፡ ዚአሁ፡ ወእም፬ ማዕዘኒሃ፡ ለምድር፡ ይትጋብኡ፡ ሰብእ፡ ከመ፡ ይሳተፉ፡ እምበረከታ፡ ለእግዝእትነ፡ ማርያም፡ ወላዲተ፡ አምላክ፡ እስመ፡ ይነጽሩ፡ ሥዕላ፡ በዕለተ፡ ዕረፍቱ፡ ለአቡነ፡ …,ተአምር ዘገብረት እግዝእትነ ማርያም በመዋዕሊሁ ለአቡነ ዮሐንስ አመ በዐሉ ለአቡነ በርተሎሜዎስ መምህረ ዘመዶ ሶበ ተጋብኡ ሰብእ በዕለተ ተዝካሩ ለገቢረ በዐል እስመ ተሠርዐ ቅድመ ከመ ይትጋብኡ ሰብእ ለገቢረ በዐል እለ ሀለዉ ታሕተ ምኵናኑ ለአቡነ በርተሎሜዎስ ወእለ ተሰምዩ በሢመተ ዚአሁ ወእም፬ ማዕዘኒሃ ለምድር ይትጋብኡ ሰብእ ከመ ይሳተፉ እምበረከታ ለእግዝእትነ ማርያም ወላዲተ አምላክ እስመ ይነጽሩ ሥዕላ በዕለተ ዕረፍቱ ለአቡነ
1017,ተአምር፡ ዘአስተርአየት፡ እግዝእትነ፡ ማርያም፡ በውእቱ፡ ማይ፡ ዘአንቅዐቶ፡ እምታሕተ፡ አገሪሁ፡ ለአቡነ፡ በርተሎሜዎስ። አመ፡ አንቅዐቶ፡ ቀዳሚ፡ ኮነ፡ ሕብሩ፡ ጸዐዳ፡ ወጣዕሙኒ፡ ኮነ፡ ከመ፡ ሐሊብ፡ ወሶበ፡ ሰአላ፡ አቡነ፡ በርተሎሜዎስ፡ ወለጠት፡ አርአያሁ፡ ወረሰየቶ፡ ከመ፡ ማይ። ወእምድኅረ፡ አዕረፈ፡ አቡነ፡ በርተሎሜዎስ፡ እምእለ፡ ተጋብኡ፡ ሰብእ፡ በምክንያተ፡ ጽሙና፡ ወእለ፡ ተወከ ሉ፡ በእግዝእትነ፡ ማርያም፡ ወላዲተ፡ አምላክ፡ ወእለ፡ ተወልዱ፡ እምአቡነ፡ በርተሎሜዎስ፡ በቆብዕ፡ ነበሩ፡ ፫እደው፡ መነኮሳት፡ በተአኅዎ፡ ወበሐብለ፡ ፍቅር።,ተአምር ዘአስተርአየት እግዝእትነ ማርያም በውእቱ ማይ ዘአንቅዐቶ እምታሕተ አገሪሁ ለአቡነ በርተሎሜዎስ አመ አንቅዐቶ ቀዳሚ ኮነ ሕብሩ ጸዐዳ ወጣዕሙኒ ኮነ ከመ ሐሊብ ወሶበ ሰአላ አቡነ በርተሎሜዎስ ወለጠት አርአያሁ ወረሰየቶ ከመ ማይ ወእምድኅረ አዕረፈ አቡነ በርተሎሜዎስ እምእለ ተጋብኡ ሰብእ በምክንያተ ጽሙና ወእለ ተወከ ሉ በእግዝእትነ ማርያም ወላዲተ አምላክ ወእለ ተወልዱ እምአቡነ በርተሎሜዎስ በቆብዕ ነበሩ ፫እደው መነኮሳት በተአኅዎ ወበሐብለ ፍቅር
1018,ተአምር፡ ዘገብረት፡ … በደብረ፡ ዘመዶ። ወሀሎ፡ ደብር፡ መልዕልተ፡ ቤታ፡ ለእግዝእትነ፡ ማርያም። ወተንሥኡ፡ ፫አእባን፡ ዐቢያን፡ ወተገንጰሉ፡ ወወረዱ፡ መንገለ፡ ቤታ፡ እንዘ፡ ይታለዉ። ወቀዳማዊ፡ ወረደ፡ በፀጋመ፡ ቤተ፡ ልሔም፡ እንዘ፡ ኢያማስን፡ ምንተኒ። ,ተአምር ዘገብረት በደብረ ዘመዶ ወሀሎ ደብር መልዕልተ ቤታ ለእግዝእትነ ማርያም ወተንሥኡ ፫አእባን ዐቢያን ወተገንጰሉ ወወረዱ መንገለ ቤታ እንዘ ይታለዉ ወቀዳማዊ ወረደ በፀጋመ ቤተ ልሔም እንዘ ኢያማስን ምንተኒ
1019,ስምዑ፡ ንነግረክሙ፡ አኀዊነ፡ ተአምረ፡ ዘገብረት፡ ሎቱ፡ እግዝእትነ፡ ማርያም፡ ለአቡነ፡ ጻማ፡ ኢየሱስ፡ መምህረ፡ ዘመዶ፡ በይነ፡ ቅድስናሁ፡ ወበይነ፡ አፍቅሮተ፡ ዚአሃ፡ ወበእንተ፡ ተቀንዮቱ፡ ለእግዚአብሔር፡ በጾም፡ ወበጸሎት፡ ወበሰጊድ፡ ወበሀፍ፡ ወመፍቀሬ፡ ሰብእ፡ እስመ፡ ትሑት፡ ውእቱ። በእንተዝ፡ ገብረት፡ ሎቱ፡ ተአምረ። ወለይእቲ፡ ቤተ፡ ክርስቲያን፡ ነበረ፡ ሙባኣ፡ ጸድፈ። ወይበውኡ፡ ሰብእ፡ ውስተ፡ ቤተ፡ መቅ[ደ]ስ፡ በብዙኅ፡ ጻዕቅ፡ ወጻ ማ፡ ይበውኡ፡ ወይወፅኡ፡ እንዘ፡ ይወድቁ፡ ወይትነሥኡ። መንፈቆሙ፡ በቤተ፡ አቡነ፡ ተክለ፡ ሃይማኖት፡ ይበውኡ።,ስምዑ ንነግረክሙ አኀዊነ ተአምረ ዘገብረት ሎቱ እግዝእትነ ማርያም ለአቡነ ጻማ ኢየሱስ መምህረ ዘመዶ በይነ ቅድስናሁ ወበይነ አፍቅሮተ ዚአሃ ወበእንተ ተቀንዮቱ ለእግዚአብሔር በጾም ወበጸሎት ወበሰጊድ ወበሀፍ ወመፍቀሬ ሰብእ እስመ ትሑት ውእቱ በእንተዝ ገብረት ሎቱ ተአምረ ወለይእቲ ቤተ ክርስቲያን ነበረ ሙባኣ ጸድፈ ወይበውኡ ሰብእ ውስተ ቤተ መቅደስ በብዙኅ ጻዕቅ ወጻ ማ ይበውኡ ወይወፅኡ እንዘ ይወድቁ ወይትነሥኡ መንፈቆሙ በቤተ አቡነ ተክለ ሃይማኖት ይበውኡ
1020,ካልእ፡ ተአምር፡ ዘገብረት፡ እግዝእትነ፡ ማርያም፡ ዘበዕብራይስጢ፡ ማርያም፡ ለአቡነ፡ ፃማ፡ ኢየሱስ። ሶበ፡ ተማከሩ፡ አረሚ፡ ወተአደሙ፡ እምብዙኅ፡ ሀገር፡ ወተአየኑ፡ በምድረ፡ ዋጃ፡ ከመ፡ ያመዝብርዋ፡ ለሀገረ፡ ክርስቲያን፡ ለምድረ፡ ዋካት፡ ወጠጠራ፡ ለምድረ፡ በረሐ፡ ወመቅደላ። በእሉ፡ አህጉራት፡ ተማኪሮሙ፡ ተአየኑ፡ እስመ፡ ልማድ፡ ቦሙ፡ ለአረሚ፡ ሶበ፡ ይነግሡ፡ ያመዘብሩ፡ አህጉረ። አሜሃኒ፡ እስመ፡ ነግሠ፡ ዘይብልዎ፡ ዳዩ፡ ዳባ፡ ወልማዶሙኒ፡ ዘያመዘብርዎ፡ ወይጻብእዎ፡ በወርኀ፡ ኅዳር፡ በበዐሉ፡ ለቅዱስ፡ ሚካኤል፡ ሊቀ፡ መላእክት። አሜሃ፡ ያመዘብሩ።,ካልእ ተአምር ዘገብረት እግዝእትነ ማርያም ዘበዕብራይስጢ ማርያም ለአቡነ ፃማ ኢየሱስ ሶበ ተማከሩ አረሚ ወተአደሙ እምብዙኅ ሀገር ወተአየኑ በምድረ ዋጃ ከመ ያመዝብርዋ ለሀገረ ክርስቲያን ለምድረ ዋካት ወጠጠራ ለምድረ በረሐ ወመቅደላ በእሉ አህጉራት ተማኪሮሙ ተአየኑ እስመ ልማድ ቦሙ ለአረሚ ሶበ ይነግሡ ያመዘብሩ አህጉረ አሜሃኒ እስመ ነግሠ ዘይብልዎ ዳዩ ዳባ ወልማዶሙኒ ዘያመዘብርዎ ወይጻብእዎ በወርኀ ኅዳር በበዐሉ ለቅዱስ ሚካኤል ሊቀ መላእክት አሜሃ ያመዘብሩ
1021,ስምዑ፡ አኃዊነ፡ ንነግረክሙ፡ ተአምር፡ ዘገብረት፡ እግዝእትነ፡ ማርያም፡ ወላዲተ፡ አምላክ፡ ለአቡነ፡ ዮሐንስ። ወነበረ፡ ፩ብእሲ፡ በመዋዕሊሁ፡ ለቡነ፡ ዮሐንስ፡ በምድረ፡ መልኮ፡ አምባ። አመ፡ ተበአሰ፡ ምስለ፡ ብእሲቱ፡ ለአከት፡ ብእሲቱ፡ ኀበ፡ አቡነ፡ ዮሐንስ፡ መምህረ፡ ዘመዶ። ለአከት፡ እንዘ፡ ትብል፡ እፎ፡ እከውን፡ እምዝንቱ፡ ብእሲየ። እስመ፡ ብዙኀ፡ አሕዘነኒ፡ ወጥቀ፡ አተከዘኒ። እምፃእኑ፡ ኀቤከ፡ ወእኅድጎ፡ ይትርፍ። እስመ፡ አብአ፡ ብእሲተ፡ በላዕሌየ።,ስምዑ አኃዊነ ንነግረክሙ ተአምር ዘገብረት እግዝእትነ ማርያም ወላዲተ አምላክ ለአቡነ ዮሐንስ ወነበረ ፩ብእሲ በመዋዕሊሁ ለቡነ ዮሐንስ በምድረ መልኮ አምባ አመ ተበአሰ ምስለ ብእሲቱ ለአከት ብእሲቱ ኀበ አቡነ ዮሐንስ መምህረ ዘመዶ ለአከት እንዘ ትብል እፎ እከውን እምዝንቱ ብእሲየ እስመ ብዙኀ አሕዘነኒ ወጥቀ አተከዘኒ እምፃእኑ ኀቤከ ወእኅድጎ ይትርፍ እስመ አብአ ብእሲተ በላዕሌየ
1022,ተአምር፡ ዘገብረት፡ እግዝእትነ፡ ማርያም፡ በሀገረ፡ መግደሎ። ስምዑ፡ ንነግረክሙ፡ ወነበረት፡ ቤተ፡ ክርስቲያን፡ ዘተሐንፀት፡ በስመ፡ እግዝእትነ፡ ማርያም። ወኀበ፡ ዛቲ፡ ቤተ፡ ክርስቲያን፡ ነበረት፡ አሐቲ፡ ብእሲት፡ ቅሩባ፡ ለቤተ፡ ክርስቲያን፡ ዘስማ፡ ማኅደረ፡ ማርያም። ወይእቲ፡ ብእሲት፡ ኅሪት፡ ይእቲ፡ ወክብርት፡ በምግባረ፡ ሠናይ፡ በአማን፡ ማኅደረ፡ ማርያም። እስመ፡ ታፈቅራ፡ ጥቀ፡ ወትትለአካ፡ በዘይትከሀላ፡ ኵሉ። ,ተአምር ዘገብረት እግዝእትነ ማርያም በሀገረ መግደሎ ስምዑ ንነግረክሙ ወነበረት ቤተ ክርስቲያን ዘተሐንፀት በስመ እግዝእትነ ማርያም ወኀበ ዛቲ ቤተ ክርስቲያን ነበረት አሐቲ ብእሲት ቅሩባ ለቤተ ክርስቲያን ዘስማ ማኅደረ ማርያም ወይእቲ ብእሲት ኅሪት ይእቲ ወክብርት በምግባረ ሠናይ በአማን ማኅደረ ማርያም እስመ ታፈቅራ ጥቀ ወትትለአካ በዘይትከሀላ ኵሉ
1023,ተአምር፡ ዘገብረት፡ ላቲ፡ እግዝእትነ፡ ማርያም፡ ለይእቲ፡ ኅሪት፡ ሶበ፡ ነበረት፡ በዐጸዳ፡ ኀበ፡ አመረታ። ወይእቲኒ፡ ነበረት፡ በዐቂበ፡ ሥርዓታ፡ … ወድንግል፡ … ። ወነገረ፡ ምታኒ፡ ለብእሲት፡ ቀዳሚ፡ ኀልቀ፡ ከመ፡ ገደፈቶ፡ ወዳግመ፡ ኢተሐልዮ፡ ወውሉዳኒ፡ ነበሩ፡ ኀበ፡ አመረቶሙ፡ … ። ወይእቲ፡ ተዐቅቦሙ፡ መዐልተ፡ ወሌሊተ። እስመ፡ ውሉዳ፡ ለፍቅርታ፡ እሙንቱ።,ተአምር ዘገብረት ላቲ እግዝእትነ ማርያም ለይእቲ ኅሪት ሶበ ነበረት በዐጸዳ ኀበ አመረታ ወይእቲኒ ነበረት በዐቂበ ሥርዓታ ወድንግል ወነገረ ምታኒ ለብእሲት ቀዳሚ ኀልቀ ከመ ገደፈቶ ወዳግመ ኢተሐልዮ ወውሉዳኒ ነበሩ ኀበ አመረቶሙ ወይእቲ ተዐቅቦሙ መዐልተ ወሌሊተ እስመ ውሉዳ ለፍቅርታ እሙንቱ
1024,… ስምዑ፡ ንነግረክሙ፤ ወሀለወት፡ ቤተ፡ ክርስቲያን፡ ዘተሐንፀት፡ በስማ፡ … በሀገረ፡ ሥምረተ፡ አብ። ወነበረ፡ ፩መነኮስ፡ ውስተ፡ ዛቲ፡ ቤተ፡ ክርስቲያን፡ ዘኢይወፅእ፡ እምቅጽራ፡ መዐልተ፡ ወሌሊተ፡ ፅሙድ፡ ለተግባረ፡ እግዚአብሔር፡ ወእሱር፡ በሐብለ፡ ፍቅራ፡ … ።,ስምዑ ንነግረክሙ፤ ወሀለወት ቤተ ክርስቲያን ዘተሐንፀት በስማ በሀገረ ሥምረተ አብ ወነበረ ፩መነኮስ ውስተ ዛቲ ቤተ ክርስቲያን ዘኢይወፅእ እምቅጽራ መዐልተ ወሌሊተ ፅሙድ ለተግባረ እግዚአብሔር ወእሱር በሐብለ ፍቅራ
1025,ተአምር፡ ዘገብረት፡ ሎቱ፡ … በምድረ፡ ግብጻዊት፡ ለ፩ሕፃን፡ ዘተሰምየ፡ ቍርባነ፡ ድንግል። እስመ፡ ታፈቅሮ፡ ለዘተሰምየ፡ በስማ። ወወልዳኒ፡ እስመ፡ ወሀባ፡ ኪዳነ፡ ከመ፡ ታድኅኖ። በእንተዝ፡ ዐቀበቶ፡ ለውእቱ፡ ሕፃን። ,ተአምር ዘገብረት ሎቱ በምድረ ግብጻዊት ለ፩ሕፃን ዘተሰምየ ቍርባነ ድንግል እስመ ታፈቅሮ ለዘተሰምየ በስማ ወወልዳኒ እስመ ወሀባ ኪዳነ ከመ ታድኅኖ በእንተዝ ዐቀበቶ ለውእቱ ሕፃን
1026,ተአምር፡ ዘገብረት፡ ሎቱ፡ … ለውእቱ፡ ሕፃን፡ ሶበ፡ ልኅቀ፡ ወሶበ፡ በጽሐ፡ አምጣነ፡ ትምህርት፡ ወሀብዎ፡ ለመምህር። እንዘ፡ ይትመሀር፡ አጽንዐ፡ መልክዐ፡ … ። ሶበ፡ አጽንዐ፡ ኢይደግማ፡ በጽሚት። አላ፡ በክላሕ፡ ወበዜማ፡ እመሠረታ፡ እስከ፡ ፍጻሜሃ፡ ከመ፡ ዘያበጽሕዎ፡ ካህናት፡ በቤተ፡ ክርስቲያን፡ ወውእቱኒ፡ ያበጽሕ፡ ኵለሄ፡ በክላሕ። ወይትአመር፡ ኀበ፡ ሖረ፡ በክላሁ፡ እንዘ፡ ይብላ፡ ሰላም፡ ሰላም፡ እምጊዜ፡ ወፈረ፡ ውስተ፡ ገዳም፡ ጊዜ፡ ጽባሕ፡ እስከ፡ የአቱ፡ ኢየዐርፍ፡ እንዘ፡ ይጸውዕ፡ ስማ፡ በክላሕ።,ተአምር ዘገብረት ሎቱ ለውእቱ ሕፃን ሶበ ልኅቀ ወሶበ በጽሐ አምጣነ ትምህርት ወሀብዎ ለመምህር እንዘ ይትመሀር አጽንዐ መልክዐ ሶበ አጽንዐ ኢይደግማ በጽሚት አላ በክላሕ ወበዜማ እመሠረታ እስከ ፍጻሜሃ ከመ ዘያበጽሕዎ ካህናት በቤተ ክርስቲያን ወውእቱኒ ያበጽሕ ኵለሄ በክላሕ ወይትአመር ኀበ ሖረ በክላሁ እንዘ ይብላ ሰላም ሰላም እምጊዜ ወፈረ ውስተ ገዳም ጊዜ ጽባሕ እስከ የአቱ ኢየዐርፍ እንዘ ይጸውዕ ስማ በክላሕ
